-1.366782e-01 -1.605728e-01 1.159743e-01 -1.347852e-01 7.023026e-02 1.600855e-02 -3.756113e-02 6.999387e-02 8.773223e-02 -3.641248e-02 3.606164e-02 1.171880e-01 -9.292113e-02 -1.566793e-01 6.199057e-02 -1.117282e-01 4.690048e-02 -5.461582e-02 -6.377932e-04 -1.758295e-01 9.613758e-02 1.135543e-01 1.543131e-02 1.029210e-01 -9.349396e-02 -1.561861e-02 8.871215e-02 7.893196e-02 -4.608415e-02 2.352753e-02 -3.866629e-02 3.471998e-02 -1.435320e-01 5.558458e-02 5.506125e-02 -1.570673e-01 2.255756e-01 1.078428e-01 -2.193524e-02 1.511644e-02 -1.419112e-01 -1.543669e-01 2.691400e-01 3.227596e-01 -1.018806e-01 1.579166e-01 1.629059e-01 -1.020728e-01 -9.350132e-02 9.525204e-02 -9.531586e-02 8.208636e-02 -4.597080e-02 1.218018e-01 -1.833107e-01 -1.553057e-01 -1.394832e-01 9.325833e-02 -2.013600e-01 2.780027e-03 9.161126e-02 -1.502524e-01 -7.863892e-02 9.576031e-02 -5.532821e-02 -7.563217e-03 6.023376e-03 -1.013460e-01 -4.590817e-02 -2.847508e-01 1.120329e-02 5.494560e-02 5.937297e-02 3.586786e-02 3.116209e-01 -8.057626e-02 1.353257e-01 -2.947193e-02 -1.578556e-01 -1.114769e-01 -4.583590e-02 -8.505702e-02 -9.110785e-02 1.647669e-02 -2.702345e-01 8.049485e-02 6.538686e-02 -9.856781e-02 2.054455e-02 1.378964e-02 1.214464e-01 -3.906387e-04 6.528570e-02 2.824139e-02 -1.331760e-01 4.399805e-02 -9.915448e-02 -1.839214e-01 1.371454e-01 1.409631e-01 -1.618799e-01 -5.701967e-02 -8.027639e-02 8.367339e-02 -1.317046e-01 2.231836e-02 2.314630e-01 2.007273e-01 -9.042642e-02 -1.974787e-01 6.497251e-02 -4.340025e-02 1.862149e-02 3.778972e-02 -5.654084e-02 -3.526641e-02 -1.443969e-01 2.234473e-01 -1.402003e-01 -6.631264e-02 -9.681702e-02 -1.495019e-01 3.280570e-02 -1.680516e-01 -1.546025e-01 2.203353e-02 1.880462e-02 1.813582e-01
-1.041120e-01 -1.465478e-01 7.585464e-02 -1.098602e-01 4.961148e-02 2.204664e-02 -7.468630e-03 7.545978e-02 9.763998e-02 -3.182836e-02 3.426518e-02 1.093016e-01 -8.435902e-02 -1.767566e-01 6.661814e-02 -1.213650e-01 4.866745e-02 -5.771959e-02 -3.583399e-03 -1.308895e-01 4.890848e-02 1.052150e-01 1.384755e-02 7.105793e-02 -4.523246e-02 -6.470442e-03 5.316981e-02 3.763316e-02 -4.520010e-02 4.662935e-02 -2.911315e-02 4.580223e-02 -1.420777e-01 4.385132e-02 5.694205e-02 -1.674587e-01 1.985456e-01 8.466286e-02 -2.940888e-02 1.380128e-02 -1.510340e-01 -1.504815e-01 2.226146e-01 2.974366e-01 -1.163758e-01 1.209952e-01 1.270285e-01 -1.195210e-01 -7.444714e-02 7.990200e-02 -1.050870e-01 7.899174e-02 -5.179896e-02 1.233392e-01 -1.426934e-01 -1.342005e-01 -1.326751e-01 6.903472e-02 -1.538779e-01 -1.712890e-02 7.217222e-02 -1.374870e-01 -6.749868e-02 1.049299e-01 -3.686474e-02 -2.777985e-02 4.046547e-02 -6.917979e-02 -5.817352e-02 -2.628553e-01 -6.547485e-04 6.781794e-02 4.165505e-02 3.534296e-02 2.720743e-01 -8.396911e-02 9.510556e-02 -1.590316e-03 -1.401910e-01 -1.010447e-01 -3.050318e-02 -7.195099e-02 -9.592040e-02 1.654563e-02 -2.248385e-01 4.440952e-02 6.307087e-02 -6.743458e-02 1.197821e-02 1.852233e-02 1.340814e-01 -4.782403e-03 8.381875e-02 3.870644e-02 -1.426810e-01 3.567675e-02 -8.764936e-02 -1.768059e-01 1.253632e-01 1.157810e-01 -1.594340e-01 -7.151317e-02 -1.014141e-01 5.331579e-02 -1.080547e-01 2.407416e-02 1.760127e-01 1.918515e-01 -9.050489e-02 -1.809124e-01 5.809833e-02 -1.257067e-02 4.223998e-02 1.525973e-02 -7.427802e-02 -1.242467e-02 -1.182068e-01 1.767882e-01 -1.266489e-01 -1.696008e-02 -1.054630e-01 -1.308733e-01 2.739124e-02 -1.537466e-01 -1.673216e-01 3.187327e-02 5.465244e-02 1.632982e-01
-1.203629e-01 -1.478153e-01 9.738075e-02 -1.202718e-01 6.009410e-02 1.840672e-02 -2.188640e-02 7.179048e-02 8.534008e-02 -3.436645e-02 3.684379e-02 1.093856e-01 -8.775181e-02 -1.665303e-01 5.928156e-02 -1.154141e-01 5.074223e-02 -5.634566e-02 -2.577475e-03 -1.505122e-01 6.843031e-02 1.086635e-01 1.343454e-02 8.767443e-02 -6.646568e-02 -1.052837e-02 6.983696e-02 6.059744e-02 -3.975580e-02 3.710815e-02 -3.494783e-02 3.641282e-02 -1.430987e-01 5.366618e-02 5.294246e-02 -1.614432e-01 2.081935e-01 9.539362e-02 -2.312303e-02 1.498463e-02 -1.431194e-01 -1.537802e-01 2.417907e-01 3.070350e-01 -1.068404e-01 1.338913e-01 1.423128e-01 -1.117084e-01 -8.591670e-02 8.608556e-02 -9.410407e-02 7.451620e-02 -5.077442e-02 1.209966e-01 -1.624952e-01 -1.420752e-01 -1.341611e-01 8.223205e-02 -1.762273e-01 -3.747890e-03 7.795060e-02 -1.394252e-01 -7.304762e-02 9.866714e-02 -4.376844e-02 -1.707910e-02 2.442434e-02 -8.245971e-02 -5.226593e-02 -2.685237e-01 6.969658e-03 6.122680e-02 5.131889e-02 3.664066e-02 2.863962e-01 -8.127289e-02 1.174002e-01 -1.534628e-02 -1.422971e-01 -1.030522e-01 -3.802796e-02 -7.804862e-02 -9.159715e-02 1.586764e-02 -2.390996e-01 6.468999e-02 6.172919e-02 -8.231928e-02 1.604743e-02 1.416076e-02 1.216497e-01 8.953881e-04 7.003606e-02 3.087168e-02 -1.387725e-01 4.304631e-02 -9.676071e-02 -1.722962e-01 1.320048e-01 1.253674e-01 -1.611700e-01 -6.314744e-02 -8.758773e-02 6.780192e-02 -1.167949e-01 2.734126e-02 1.998348e-01 1.949764e-01 -8.826863e-02 -1.849887e-01 6.189371e-02 -2.998235e-02 3.148672e-02 2.744835e-02 -6.218868e-02 -2.212382e-02 -1.285084e-01 1.977771e-01 -1.286711e-01 -4.077076e-02 -1.001490e-01 -1.398470e-01 2.456737e-02 -1.591331e-01 -1.585017e-01 2.862343e-02 3.765767e-02 1.701726e-01
-1.093048e-01 -1.415333e-01 8.437018e-02 -1.120537e-01 5.462616e-02 1.855638e-02 -1.722324e-02 7.454463e-02 8.848108e-02 -3.363318e-02 3.759091e-02 1.084697e-01 -8.149797e-02 -1.680341e-01 6.088608e-02 -1.159370e-01 4.860872e-02 -5.645645e-02 -2.472760e-03 -1.362242e-01 5.839831e-02 1.038615e-01 1.251339e-02 7.613536e-02 -5.502212e-02 -7.975057e-03 5.859933e-02 4.877348e-02 -3.945171e-02 3.945398e-02 -3.119073e-02 3.824790e-02 -1.398843e-01 4.777766e-02 5.266641e-02 -1.602994e-01 2.002265e-01 8.911890e-02 -2.465635e-02 1.438363e-02 -1.430874e-01 -1.500992e-01 2.294151e-01 2.968515e-01 -1.081381e-01 1.227010e-01 1.305953e-01 -1.153797e-01 -7.981240e-02 7.875090e-02 -9.535777e-02 7.206119e-02 -4.973619e-02 1.197369e-01 -1.507649e-01 -1.340014e-01 -1.285283e-01 7.555907e-02 -1.610090e-01 -1.055230e-02 7.617956e-02 -1.362668e-01 -6.771357e-02 9.880394e-02 -3.817501e-02 -1.861572e-02 2.833347e-02 -7.408887e-02 -5.509359e-02 -2.594531e-01 3.332963e-03 6.429100e-02 4.867031e-02 3.333842e-02 2.740547e-01 -8.072392e-02 1.068201e-01 -6.537978e-03 -1.389886e-01 -9.701511e-02 -3.317367e-02 -7.630165e-02 -9.163490e-02 1.750295e-02 -2.246293e-01 5.391940e-02 6.293484e-02 -7.544894e-02 1.651973e-02 1.599961e-02 1.226760e-01 -8.968544e-04 7.270676e-02 3.196294e-02 -1.384828e-01 4.003110e-02 -9.237726e-02 -1.716711e-01 1.261396e-01 1.177391e-01 -1.577135e-01 -6.605820e-02 -8.779889e-02 6.166544e-02 -1.125546e-01 2.609870e-02 1.830738e-01 1.917597e-01 -8.831083e-02 -1.784665e-01 5.947267e-02 -2.161722e-02 3.620510e-02 2.130341e-02 -6.657870e-02 -1.557486e-02 -1.201099e-01 1.835817e-01 -1.261664e-01 -2.876981e-02 -9.940825e-02 -1.319102e-01 2.253234e-02 -1.562622e-01 -1.610764e-01 3.090168e-02 4.743194e-02 1.641405e-01
-5.315438e-02 -1.485185e-01 1.360532e-03 -7.530192e-02 1.657686e-02 4.568819e-02 5.250325e-02 9.206971e-02 1.415806e-01 -3.164772e-02 3.926536e-02 1.182294e-01 -9.482130e-02 -2.392860e-01 1.032765e-01 -1.611307e-01 4.904539e-02 -7.196891e-02 -1.812047e-02 -6.806527e-02 -2.900323e-02 1.077360e-01 1.167889e-02 2.169551e-02 3.521147e-02 2.893815e-03 -1.021990e-02 -4.773974e-02 -6.539489e-02 9.806838e-02 -7.502986e-03 7.378963e-02 -1.586979e-01 1.812492e-02 8.066559e-02 -2.081850e-01 1.963471e-01 6.297629e-02 -6.032433e-02 2.519119e-02 -1.862668e-01 -1.564232e-01 1.684156e-01 2.945804e-01 -1.648202e-01 8.797017e-02 9.233936e-02 -1.680931e-01 -5.675055e-02 6.180690e-02 -1.410506e-01 9.137224e-02 -6.364457e-02 1.367036e-01 -7.924931e-02 -1.253688e-01 -1.429709e-01 2.223037e-02 -8.457180e-02 -6.752801e-02 4.477838e-02 -1.346321e-01 -4.745566e-02 1.470672e-01 -7.449884e-03 -7.751853e-02 1.095196e-01 -2.723880e-02 -7.698472e-02 -2.760047e-01 -2.576511e-02 1.089730e-01 -2.047540e-03 3.691450e-02 2.561414e-01 -1.019856e-01 2.121596e-02 5.071601e-02 -1.460182e-01 -9.811391e-02 -2.671467e-03 -4.593393e-02 -1.247694e-01 2.371035e-02 -1.877918e-01 -1.676150e-02 7.946363e-02 -1.423419e-02 -1.005187e-02 3.291836e-02 1.886330e-01 -2.439679e-02 1.399603e-01 7.408395e-02 -1.791071e-01 1.982109e-02 -7.255925e-02 -1.979791e-01 1.150260e-01 9.044521e-02 -1.712738e-01 -1.139513e-01 -1.741067e-01 4.337920e-03 -8.945266e-02 1.592402e-02 9.919968e-02 1.948572e-01 -1.017927e-01 -1.898686e-01 5.749377e-02 5.506030e-02 8.734747e-02 -3.698145e-02 -1.224744e-01 3.120977e-02 -9.872668e-02 1.169414e-01 -1.163940e-01 7.615960e-02 -1.386199e-01 -1.229766e-01 4.276994e-02 -1.553968e-01 -2.208033e-01 5.234592e-02 1.286484e-01 1.573825e-01
-9.074502e-02 -1.391863e-01 6.141092e-02 -9.840215e-02 4.325685e-02 2.317146e-02 2.793674e-03 7.638875e-02 9.796714e-02 -3.045412e-02 3.159875e-02 1.062384e-01 -8.082859e-02 -1.784757e-01 6.608065e-02 -1.216830e-01 4.474193e-02 -5.557191e-02 -4.181442e-03 -1.152241e-01 3.590219e-02 1.018713e-01 1.503152e-02 5.939459e-02 -3.091700e-02 -4.588215e-03 4.028926e-02 2.512727e-02 -4.270823e-02 5.403741e-02 -2.457328e-02 4.582882e-02 -1.394924e-01 4.080810e-02 5.416133e-02 -1.636757e-01 1.869890e-01 7.491461e-02 -3.252957e-02 1.495141e-02 -1.475571e-01 -1.426784e-01 2.064709e-01 2.818182e-01 -1.189008e-01 1.080176e-01 1.149194e-01 -1.210006e-01 -6.587227e-02 7.176526e-02 -1.041636e-01 7.590748e-02 -4.991590e-02 1.229360e-01 -1.284073e-01 -1.257611e-01 -1.252788e-01 5.929293e-02 -1.363213e-01 -2.199846e-02 6.380980e-02 -1.281002e-01 -6.276593e-02 1.038930e-01 -3.148809e-02 -3.096229e-02 4.853065e-02 -5.824219e-02 -5.973049e-02 -2.528087e-01 -2.606922e-03 6.885228e-02 3.468227e-02 3.302547e-02 2.548919e-01 -8.053735e-02 8.132868e-02 5.940711e-03 -1.328753e-01 -9.560332e-02 -2.700849e-02 -6.549241e-02 -9.886392e-02 1.507035e-02 -2.057676e-01 3.418741e-02 6.155980e-02 -5.641681e-02 9.068586e-03 1.796960e-02 1.365938e-01 -6.916343e-03 8.785629e-02 4.136885e-02 -1.425473e-01 3.135096e-02 -8.089553e-02 -1.730999e-01 1.158395e-01 1.084847e-01 -1.534517e-01 -7.465518e-02 -1.074836e-01 4.076486e-02 -9.948625e-02 2.014031e-02 1.565383e-01 1.838555e-01 -9.071534e-02 -1.742352e-01 5.535760e-02 -2.368709e-03 4.816917e-02 8.061650e-03 -7.740560e-02 -4.346171e-03 -1.090875e-01 1.616929e-01 -1.204740e-01 -4.000768e-03 -1.044690e-01 -1.247845e-01 2.918873e-02 -1.471357e-01 -1.650243e-01 3.317171e-02 6.445530e-02 1.535297e-01
-1.111222e-01 -1.417129e-01 8.764005e-02 -1.101260e-01 5.610477e-02 1.729977e-02 -1.448965e-02 6.919952e-02 8.778534e-02 -3.113067e-02 3.160732e-02 1.034990e-01 -8.487305e-02 -1.627118e-01 5.738712e-02 -1.109238e-01 4.659146e-02 -5.478443e-02 -7.557037e-04 -1.388964e-01 6.080590e-02 1.045053e-01 1.261702e-02 7.889638e-02 -5.425504e-02 -8.537696e-03 6.308589e-02 5.298952e-02 -3.864331e-02 4.089287e-02 -3.461785e-02 3.744263e-02 -1.365152e-01 4.902831e-02 5.067815e-02 -1.569238e-01 1.940881e-01 8.780147e-02 -2.602118e-02 1.487440e-02 -1.387501e-01 -1.454532e-01 2.267487e-01 2.901957e-01 -1.054127e-01 1.238073e-01 1.331747e-01 -1.074186e-01 -7.633488e-02 8.187903e-02 -9.416031e-02 7.632883e-02 -4.815613e-02 1.186010e-01 -1.485385e-01 -1.340219e-01 -1.279424e-01 7.095964e-02 -1.592561e-01 -9.510104e-03 7.302698e-02 -1.314185e-01 -6.983011e-02 9.598103e-02 -4.027453e-02 -2.042936e-02 2.994168e-02 -7.209348e-02 -4.964232e-02 -2.565727e-01 6.545265e-03 5.807320e-02 4.289939e-02 3.424462e-02 2.687751e-01 -7.872656e-02 1.048860e-01 -1.065811e-02 -1.351512e-01 -9.910364e-02 -3.566982e-02 -7.098752e-02 -9.093962e-02 1.202509e-02 -2.247351e-01 5.342714e-02 5.924533e-02 -7.272479e-02 1.106481e-02 1.535746e-02 1.222008e-01 -3.912453e-03 7.174227e-02 3.470470e-02 -1.323914e-01 3.689352e-02 -8.731165e-02 -1.680382e-01 1.231900e-01 1.176094e-01 -1.548529e-01 -6.133776e-02 -9.254550e-02 5.846584e-02 -1.077442e-01 2.430375e-02 1.819781e-01 1.818586e-01 -8.650911e-02 -1.786228e-01 6.061406e-02 -2.455829e-02 3.326257e-02 2.561587e-02 -6.128346e-02 -1.644117e-02 -1.206000e-01 1.845778e-01 -1.210027e-01 -3.279657e-02 -9.554629e-02 -1.309749e-01 2.724361e-02 -1.475589e-01 -1.527985e-01 2.636900e-02 3.965666e-02 1.592761e-01
-1.000640e-01 -1.354309e-01 7.462948e-02 -1.019079e-01 5.063683e-02 1.744943e-02 -9.826488e-03 7.195367e-02 9.092634e-02 -3.039740e-02 3.235444e-02 1.025831e-01 -7.861921e-02 -1.642155e-01 5.899164e-02 -1.114467e-01 4.445795e-02 -5.489523e-02 -6.509886e-04 -1.246083e-01 5.077391e-02 9.970328e-02 1.169587e-02 6.735731e-02 -4.281148e-02 -5.984381e-03 5.184826e-02 4.116556e-02 -3.833922e-02 4.323870e-02 -3.086074e-02 3.927771e-02 -1.333008e-01 4.313979e-02 5.040211e-02 -1.557800e-01 1.861211e-01 8.152674e-02 -2.755449e-02 1.427340e-02 -1.387181e-01 -1.417723e-01 2.143730e-01 2.800123e-01 -1.067105e-01 1.126170e-01 1.214572e-01 -1.110899e-01 -7.023058e-02 7.454437e-02 -9.541400e-02 7.387383e-02 -4.711790e-02 1.173413e-01 -1.368081e-01 -1.259481e-01 -1.223097e-01 6.428665e-02 -1.440378e-01 -1.631451e-02 7.125594e-02 -1.282601e-01 -6.449605e-02 9.611782e-02 -3.468109e-02 -2.196598e-02 3.385080e-02 -6.372264e-02 -5.246998e-02 -2.475021e-01 2.908570e-03 6.113740e-02 4.025081e-02 3.094238e-02 2.564336e-01 -7.817760e-02 9.430592e-02 -1.849811e-03 -1.318427e-01 -9.306651e-02 -3.081553e-02 -6.924056e-02 -9.097737e-02 1.366041e-02 -2.102648e-01 4.265654e-02 6.045098e-02 -6.585446e-02 1.153711e-02 1.719631e-02 1.232272e-01 -5.704695e-03 7.441297e-02 3.579596e-02 -1.321017e-01 3.387832e-02 -8.292819e-02 -1.674131e-01 1.173248e-01 1.099811e-01 -1.513964e-01 -6.424851e-02 -9.275665e-02 5.232936e-02 -1.035040e-01 2.306119e-02 1.652171e-01 1.786419e-01 -8.655130e-02 -1.721006e-01 5.819302e-02 -1.619315e-02 3.798095e-02 1.947092e-02 -6.567348e-02 -9.892201e-03 -1.122016e-01 1.703824e-01 -1.184980e-01 -2.079562e-02 -9.480552e-02 -1.230381e-01 2.520857e-02 -1.446880e-01 -1.553732e-01 2.864724e-02 4.943094e-02 1.532440e-01
-1.069960e-01 -1.404538e-01 8.293703e-02 -1.088137e-01 5.373947e-02 1.953154e-02 -1.162410e-02 7.271946e-02 8.566724e-02 -3.299221e-02 3.417736e-02 1.063224e-01 -8.422137e-02 -1.682494e-01 5.874407e-02 -1.157321e-01 4.681671e-02 -5.419798e-02 -3.175517e-03 -1.348468e-01 5.542402e-02 1.053197e-01 1.461852e-02 7.601109e-02 -5.215022e-02 -8.646145e-03 5.695641e-02 4.809155e-02 -3.726393e-02 4.451621e-02 -3.040796e-02 3.643941e-02 -1.405134e-01 5.062296e-02 5.016173e-02 -1.576602e-01 1.966368e-01 8.564537e-02 -2.624373e-02 1.613477e-02 -1.396426e-01 -1.459771e-01 2.256470e-01 2.914167e-01 -1.093654e-01 1.209137e-01 1.302038e-01 -1.131881e-01 -7.734182e-02 7.794882e-02 -9.318063e-02 7.143194e-02 -4.889136e-02 1.205934e-01 -1.482091e-01 -1.336358e-01 -1.267648e-01 7.249027e-02 -1.586707e-01 -8.617451e-03 6.958818e-02 -1.300385e-01 -6.831487e-02 9.763027e-02 -3.839179e-02 -2.026154e-02 3.248952e-02 -7.152211e-02 -5.382290e-02 -2.584771e-01 5.017484e-03 6.226114e-02 4.434610e-02 3.432317e-02 2.692138e-01 -7.784113e-02 1.036233e-01 -7.815254e-03 -1.349815e-01 -9.761088e-02 -3.453326e-02 -7.159003e-02 -9.454067e-02 1.439236e-02 -2.200287e-01 5.446788e-02 6.021812e-02 -7.130151e-02 1.313780e-02 1.360803e-02 1.241620e-01 -1.238552e-03 7.407361e-02 3.353409e-02 -1.386388e-01 3.872052e-02 -9.000688e-02 -1.685902e-01 1.224811e-01 1.180711e-01 -1.551877e-01 -6.628946e-02 -9.365719e-02 5.525099e-02 -1.082264e-01 2.340740e-02 1.803603e-01 1.869805e-01 -8.847909e-02 -1.783115e-01 5.915298e-02 -1.978039e-02 3.741592e-02 2.025028e-02 -6.531626e-02 -1.404532e-02 -1.193890e-01 1.826819e-01 -1.224961e-01 -2.781145e-02 -9.915500e-02 -1.337581e-01 2.636486e-02 -1.525222e-01 -1.562044e-01 2.992188e-02 4.746053e-02 1.604042e-01
-9.593779e-02 -1.341718e-01 6.992646e-02 -1.005956e-01 4.827153e-02 1.968121e-02 -6.960934e-03 7.547360e-02 8.880824e-02 -3.225894e-02 3.492448e-02 1.054065e-01 -7.796754e-02 -1.697531e-01 6.034859e-02 -1.162550e-01 4.468319e-02 -5.430877e-02 -3.070802e-03 -1.205588e-01 4.539203e-02 1.005178e-01 1.369736e-02 6.447202e-02 -4.070667e-02 -6.092830e-03 4.571878e-02 3.626759e-02 -3.695984e-02 4.686204e-02 -2.665086e-02 3.827449e-02 -1.372990e-01 4.473445e-02 4.988569e-02 -1.565164e-01 1.886699e-01 7.937065e-02 -2.777704e-02 1.553377e-02 -1.396106e-01 -1.422961e-01 2.132713e-01 2.812332e-01 -1.106631e-01 1.097235e-01 1.184862e-01 -1.168594e-01 -7.123752e-02 7.061416e-02 -9.443432e-02 6.897694e-02 -4.785314e-02 1.193337e-01 -1.364787e-01 -1.255619e-01 -1.211321e-01 6.581728e-02 -1.434523e-01 -1.542186e-02 6.781714e-02 -1.268801e-01 -6.298082e-02 9.776707e-02 -3.279836e-02 -2.179816e-02 3.639865e-02 -6.315128e-02 -5.665056e-02 -2.494064e-01 1.380790e-03 6.532535e-02 4.169753e-02 3.102093e-02 2.568724e-01 -7.729216e-02 9.304324e-02 9.930497e-04 -1.316730e-01 -9.157374e-02 -2.967897e-02 -6.984306e-02 -9.457842e-02 1.602768e-02 -2.055584e-01 4.369728e-02 6.142377e-02 -6.443118e-02 1.361010e-02 1.544688e-02 1.251884e-01 -3.030795e-03 7.674431e-02 3.462535e-02 -1.383491e-01 3.570531e-02 -8.562343e-02 -1.679651e-01 1.166159e-01 1.104428e-01 -1.517312e-01 -6.920021e-02 -9.386836e-02 4.911451e-02 -1.039862e-01 2.216485e-02 1.635993e-01 1.837637e-01 -8.852129e-02 -1.717893e-01 5.673194e-02 -1.141526e-02 4.213430e-02 1.410533e-02 -6.970628e-02 -7.496353e-03 -1.109906e-01 1.684865e-01 -1.199915e-01 -1.581050e-02 -9.841423e-02 -1.258214e-01 2.432982e-02 -1.496513e-01 -1.587791e-01 3.220012e-02 5.723480e-02 1.543721e-01
